"Data Source","World Development Indicators",

"Last Updated Date","2026-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Armenia","ARM","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.9139162323876","17.4443043295502","28.0986228342959","37.9666401906275","39.6076352067869","39.4713181082539","37.801738010943","20.6336042461436","28.4929736714586","25.1355606087109","25.3776435045317","26.1444734551784","25.6205834390288","22.5413561170696","15.8540630182421","15.8461294918474","13.1122706615048","13.1400474737199","15.4592720970537","14.8651031564098","11.2463410876598","12.1668909825034","12.2075659532106","12.3086900129702","11.9886436959608","10.4115912296448","9.6514012303486","8.60270444301352","7.84238223591323","7.12332334939445","7.19571319214085","6.99327325802767","6.58324265505985","","",
"American Samoa","ASM","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.12892613163548","6.0713693581094","6.24087248111818","6.05927283837458","6.04073735690869","6.12904902430714","6.09015867295803","5.95608372189637","6.30140912836735","6.88132086848672","7.12573255194459","8.08021902196897","6.95436268154952","6.00221012490829","6.98626299062311","6.84758364312268","6.91362796890435","6.63686424820178","6.36129281599862","5.14139956963596","5.84379860762049","5.0888981668938","5.02151394422311","4.52685288730164","3.96325088339223","3.90416754392586","3.93758129463903","4.30222959434792","4.02518999754842","3.79735329096377","3.91774581601792","4.79262221619708","4.91140974695339","4.61865240423501","",
"Austria","AUT","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.78995506422237","5.87766835654488","5.69642508302403","6.04719482650083","5.75547692539336","5.91907514450867","5.91290087463557","5.61688769751693","5.85954632374871","5.4492648989236","5.21899538011982","5.90561898509184","5.06888110209763","5.4724631900821","5.33888265369747","5.13676083313383","5.17449228771908","5.33925388728413","5.15773885207402","5.18331958255533","4.70981891800697","5.27403400543965","4.85379392036142","5.17584411024636","5.21562394938721","5.30789139190493","4.88815365696551","4.84969996074253","4.86031158459274","4.45079074278632","4.39786102152761","4.56507631972463","4.68689029237062","4.16873715736177","",
"Azerbaijan","AZE","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.4286454733932","11.1513859275053","12.3867833830896","16.8757545535667","16.6581298730863","14.3334897911288","18.4116579856031","20.5511998099311","16.1740193354817","15.3003961267606","14.8136263971335","13.4949920927781","20.501577455751","20.877572113126","19.1041206769684","17.6241692899615","15.3811677464043","15.7092506980363","14.6144249872938","21.7299130803477","20.4703367183324","19.5772149403765","14.6511223246911","14.0489851845508","13.5999676480104","11.6210304601426","9.41808271882014","9.25164473684211","8.79543382615244","8.53405952746241","7.90278261542629","7.69534191558791","7.52436378663177","7.63692202695786","",
"Burundi","BDI","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Belgium","BEL","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.08156733358713","4.8723865658363","4.89719626168224","5.18536296128978","4.9460369359509","4.93629717234706","5.03817395760785","4.6820493955577","4.61512568673888","4.88203137941643","4.51006999000143","4.86839302940329","4.59613252263339","4.43932411674347","4.45434033962712","4.49950978103553","4.68629931313322","4.50841070577285","4.76427445822818","4.31769079762675","4.38541787779175","4.37348985513642","4.95243829018663","4.73931946390715","5.28223861051761","5.58639982784592","4.58729528304091","4.49670395640679","5.10001465904396","3.87745077100508","3.90931550646708","3.58873816940516","3.4977643907574","4.36481851103754","",
"Benin","BEN","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.0769230769231","","85.1063829787234","71.1864406779661","55.6962025316456","73.6111111111111","70.2380952380952","","","","","","81.8181818181818","56.8181818181818","61.1353711790393","","","","","","78.1609195402299","83.9393939393939","","89.7280966767372","","68.75","34.9848331648129","26.5541740674956","38.4615384615385","","",
"Burkina Faso","BFA","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.78260869565217","9.79381443298969","9.95024875621891","9.76744186046512","9.72222222222222","11.9341563786008","14.5985401459854","12.3778501628664","14.2011834319527","12.5","12.5641025641026","17.4863387978142","15.6164383561644","15.5056179775281","16.0337552742616","15.8607350096712","15.5109489051095","16.8300653594771","15.3225806451613","14.5714285714286","28","18.4008762322015","16.0176991150442","14.296875","13.3689839572193","11.2817796610169","14.8319814600232","13.036303630363","13.0700778642937","4.43444730077121","11.689145793192","12.0143454871488","12.4625524266028","","",
"Bangladesh","BGD","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.5747542679772","35.6227327690447","26.6584214076906","19.4655659352596","18.1009811937858","16.6203960762539","15.9839637441171","15.1374599426547","15.4168607359106","15.8200692041522","15.3255976158772","13.8741950321987","12.708277524779","11.520900974026","8.25602592667612","7.43289224952741","6.01977248104009","5.16540917005223","12.5218709903184","11.3188289014236","10.5866222701009","10.2194725433526","11.8862306191601","13.1573528035196","12.1454532497149","11.9913733551246","9.29153495925529","8.58320075062212","8.71905002526529","8.12370697761896","8.66912151499211","7.80421481985044","7.79301989291437","","",
"Bulgaria","BGR","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.5431764789635","13.065929225197","18.0089862398203","15.3880569518646","15.1076495423911","14.908229438369","13.7770390486001","14.0410718874845","13.4137277936276","17.3159380882661","15.3699540611866","13.9533296943231","14.4825323929802","14.1455399061033","12.2342086927272","11.0064239828694","10.7039242632463","10.8367785296903","10.3670315518352","10.5018154734196","9.60281225215956","8.65405437328976","8.94616653275257","8.8896496633573","8.45020004211413","7.68886992910395","7.89990945029705","7.61860913794615","6.62083395606038","6.24717680007227","6.36747313147176","5.47006390850992","4.97039545337531","5.87504657806484","",
"Bahrain","BHR","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.02916510201527","2.12076185330272","1.98541329011345","1.70237994410096","1.43632860395866","0.53228021978022","2.58275439313445","0.672415157028716","3.40690268108428","2.90465631929047","4.01904899343387","3.94034751676016","3.55878883208808","1.9296904852885","2.45820433436533","2.1215093170908","2.04828438361373","1.87784783909421","8.49106203995794","9.03328753158105","6.77468099395567","6.42205604404635","5.71947527749748","5.21299583269023","3.93718122775474","2.36624069653139","2.40617327253595","4.85543199315654","1.82710201319574","2.49826299731142","4.76718403547672","2.97997644287397","3.02409739950066","","",
"Bahamas, The","BHS","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bosnia and Herzegovina","BIH","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.388190267906","15.3282553500181","16.551724137931","19.9278629395852","19.0386427898209","19.1547375596455","21.3215258855586","20.5476326297775","16.7676545114024","15.5308252905259","16.7705436762873","16.7418687723256","16.7454798331015","17.1311911947453","16.0512256442489","17.6717981272814","16.6954692313472","18.8221317040054","13.2631720974162","11.967066632627","9.35529081990189","10.1374345549738","10.6234909813947","8.29751876683285","8.18069306930693","8.91931665493634","7.64338380142962","8.19442754593016","7.04070981210856","7.18573143543132","7.28932084864288","7.1968062149331","7.71484375","7.23887110852488","",
"Belarus","BLR","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.9244547892526","11.1501226281141","10.9722037504987","12.1280230153736","12.2209128260662","14.5918613050807","15.8336142953473","14.5872510265955","16.1544355525285","13.3692864685473","13.0646335389449","13.7852611419224","12.8779860901119","12.9567732001352","11.464274271067","11.7373469849165","12.0744396592374","11.7000219925225","10.5968956859165","11.4794574664209","10.8153030520132","10.5962732919255","11.0588006104094","10.6071666613768","9.17518353246006","8.55583592512177","8.56819400583924","8.32101984644357","7.27184117375468","6.69961695292228","7.09764449517485","6.90608404665487","6.81472081218274","","",
"Belize","BLZ","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bermuda","BMU","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.5956034840315","13.9718804920914","14.3864013266998","14.2587702753678","12.570821529745","11.560119244783","11.4576899320568","11.6071428571429","11.9676549865229","11.4145838701366","11.0824742268041","11.0776186887717","11.063321385902","10.9910324212463","11.0132158590308","10.9912477101567","11.6580310880829","11.5758576407999","11.5429917550059","11.5267298121689","11.7391304347826","11.186059584036","10.168123739072","9.11179173047473","9.09857797059532","9.01240035429584","8.59568067046309","8.88103161397671","8.84060873047657","8.71514915188146","8.83944678292243","8.53019579005423","9.02875175315568","","",
"Brazil","BRA","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.2271150385287","15.3914419930283","14.591779325865","15.2220846429819","16.1570675393496","16.7444965729442","17.2058995186729","17.455890279302","16.8212389820605","17.6041778701944","17.6575621220372","17.2379363668465","16.743955958122","16.2680909812016","16.7483539939038","16.5941746705605","16.8241772130768","16.1409601771999","16.6457553658542","17.1869536021763","16.6268835573274","16.4593978076452","17.0830610371813","16.6413238081557","15.3891952449954","15.4988653045775","16.8239252003806","16.3905744710145","16.1349663950936","16.7307497883203","16.8234822604348","16.5221022726407","15.3527387502565","15.1096105687426","",
"Barbados","BRB","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brunei Darussalam","BRN","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.5221843003413","6.14657210401891","6.18336886993603","4.1343669250646","2.88634996993385","3.50966429298067","2.02543570419218","1.20481927710843","1.15814696485623","1.15036976170912","1.14038537160834","5.31213648701047","5.33135875601629","5.32748354747728","5.33088235294118","5.33088235294118","5.33656761673742","4.860088365243","4.79111890154835","6.03543743078627","9.70464135021097","7.16778523489933","6.18320610687023","9.29123125851885","6.41367066134043","6.40476190476191","5.66744730679157","11.5708443589127","11.1809923130678","10.0770478507705","7.65475152571927","8.98403228636603","8.97893609425205","","",
"Bhutan","BTN","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Botswana","BWA","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","12.7659574468085","12.7546501328609","18.3333333333333","17.7147918511957","18.760907504363","27.3512476007678","28.3367556468172","29.9429657794677","29.5015259409969","41.4251207729469","46.9153515064562","61.3526570048309","62.593984962406","","","36.7965367965368","11.0151187904968","17.8174469518356","20.958751393534","19.1468253968254","14.7836189369736","19.5235148514851","30.5823016964695","23.785803237858","24.2150706436421","","",
"Central African Republic","CAF","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.06506654957146","7.15755495692194","7.0480473681585","6.88024855348178","6.57652153600115","7.06923597989233","7.60079001818296","6.95236785435124","6.89920661168781","7.43685187357266","8.88077878943298","8.75249550005673","8.56348267566885","8.13707036326086","8.72818702544292","3.56247776670696","3.80452677256547","3.36831350380994","3.70943837568836","4.32322183977509","4.29212712332036","4.20470127480698","4.11232654506706","3.95569259572761","4.44466359684724","5.05232619955344","4.88962759362757","5.33910969098095","5.08775524141228","5.14082564589782","5.04484081396009","4.02245666941144","4.00742205175393","3.99982938442533","",
"Central Europe and the Baltics","CEB","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.60366452806196","9.77054547804422","10.6423074376461","11.7512625618528","11.6522817637541","12.1234490302556","11.7957887119436","11.4585490439705","11.0277328484906","11.074063701157","10.5642448153389","10.200460876481","9.93683357166181","9.47025282644484","9.12029111893457","9.05378330918735","8.69889582071599","8.83460058591305","8.27312941571102","8.42369279971961","8.09041582911121","7.49446821987107","7.76451167076167","7.4456621668427","7.30791413008651","7.51185627822733","7.2034122989537","7.14402963831038","6.80144500325105","6.85382398084942","7.12477339501157","6.35027534011999","6.08753591804439","5.92939556914031","",
"Switzerland","CHE","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.24534482144765","7.15929781167337","7.21623569237988","6.97233432197209","6.66626447876448","7.1170199263866","7.42930680671977","6.80751917834274","6.80804802344452","6.93346343143304","6.0574644549763","5.79155909599216","6.20875601435998","6.21605579462828","6.47251658153541","7.08825107296137","6.54406943707265","6.21273463378727","6.21563991354676","6.11606947223886","6.44400206444002","6.93096885009981","6.55078108220335","6.64701190679656","6.51352745215561","6.70783960284862","7.06212006079027","7.22731163026595","6.12330531159116","5.66510172143975","5.97906489881368","7.22776625225253","7.44429722361828","5.96261353330536","",
"Channel Islands","CHI","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.5758763335511","11.1667752116627","10.6068058847203","11.9985001874766","10.9625351109704","10.4435009098369","8.55757654638337","8.10583536054299","8.17539215410178","5.7827559260224","7.29327810769","7.35933789471209","6.18030271805088","6.08597236755002","7.8776753632245","8.6502553159058","8.8647866955893","8.43459980515818","8.5103175666622","10.5464246895689","8.21888341000099","7.13253085386453","5.01641553526114","6.69267090946418","6.1679363419219","4.9155329249211","3.62139813951143","5.2553403068867","4.26407899051482","4.22195416164053","3.90627790411106","4.80015451384944","4.99566024676167","5.91094282804127","",
"China","CHN","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.99537075786939","7.19424460431655","7.24069749400255","7.38431224273884","6.42147277927702","7.38674132912133","7.12295415833518","7.02868592678151","6.77456102783726","6.95145762613444","6.90922582386862","6.97843072246242","7.0649584926283","6.59781081300324","6.44701025912388","6.82460789308873","6.48590312335788","6.28227278405992","6.16603959696411","6.07855429560914","6.10324209189511","5.72696538268161","5.79922687921314","5.7656831056128","5.32872821712073","5.10375821947701","4.94033876369028","4.75939076557592","4.69240329095852","4.43746316383222","4.16389640609799","3.78659226465804","3.42196644419848","3.42898799062376","",
"Cote d'Ivoire","CIV","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.3560262228946","19.2074848651624","20.1621621621622","16.6819012797075","16.2219398559932","16.1859518154055","13.8735420503376","11.8332919871","12.7797115862755","14.6771849698983","14.5625","13.4698055271238","12.9391764261428","13.5836445842343","17.8765880217786","19.926069353987","20.9018567639257","22.5892381459776","23.5344827586207","23.2498722534492","20.184409052808","22.3807181505165","19.4697833523375","21.9607843137255","14.3253680907555","20.0183654729109","21.9985320331341","15.0946899368734","18.6164397177219","15.8577878103837","15.4065112969223","14.961038961039","14.9598715890851","","",
"Cameroon","CMR","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.0515387467557","13.8745387453875","13.7742053343076","13.2415254237288","18.6397058823529","21.8312387791741","20.2344019303688","19.5652173913043","19.854797979798","20.5864928909953","21.867816091954","25.6989550974301","23.1515151515152","23.7785016286645","19.2214111922141","17.4325674325674","12.3188405797101","9.34579439252336","9.47016370357331","9.33609958506224","9.83050847457627","18.4166103983795","29.1909620991254","29.4329573934837","30.5226682067571","20.8265497808391","22.4684804246848","22.1315529179031","21.0152520665968","21.961570199222","21.9653179190751","21.9633066216786","21.967114497694","","",
"Congo, Dem. Rep.","COD","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.7522123893805","13.7284605188411","9.48460398485098","3.6248872858431","3.85918674698795","3.35114133074308","3.02831887379276","3.72793971842157","4.01861252115059","3.76860749952892","2.65841832469487","2.41570206341218","5.08280045909165","2.94404684450228","14.0633842671194","11.0915492957746","6.43452932609559","5.31780197518359","11.4149821640904","5.29994916115912","5.17546074223681","7.33678494759439","5.64897530215449","5.64545127651924","8.08948141452943","10.7438016528926","9.6728307254623","6.75704077343422","6.61324491111725","8.86011678090886","8.96739130434783","9.00128914840373","9.04150943396226","","",
"Congo, Rep.","COG","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.6754563894523","18.75","21.4953271028037","31.2154696132597","25.6172839506173","31.0734463276836","27.0742358078603","26.7108167770419","41.5697674418605","82.8828828828829","86.6220735785953","86.7256637168142","","","","","86.7549668874172","","76.7895878524946","70.3153988868275","59.4387755102041","51.8948182521268","44.5294117647059","44.5443645083933","44.5373467112598","44.5487364620939","46.1225871994582","44.6356275303644","44.702842377261","44.4049247606019","44.6875","44.4065318059956","44.5840813883902","","",
"Colombia","COL","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.1926176527216","21.0651527439849","19.6909907722195","21.354288233616","22.0676664493226","22.3827137372413","22.4689820580232","22.829279228786","23.6318684990088","24.6298631544533","22.3829728037838","19.3656785122445","19.3948676966791","19.4878295056609","19.5149418815107","19.5038137613221","19.443204641821","20.1839513325608","19.3010992939494","14.7088669605991","15.0703458740867","11.9478347564604","12.1468704260376","7.11071472007135","8.2310895992796","9.05644053132475","9.11458333333333","7.01311806256307","10.1984667908908","7.11807498601007","7.74365485424078","7.92823660979846","7.70536794120383","7.78769785703884","",
"Comoros","COM","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cabo Verde","CPV","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Costa Rica","CRI","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.27566320645905","7.55693581780538","6.47394136807818","7.00325732899023","7.67508143322476","7.51895103462405","8.03831736776343","7.48529673854928","7.85146868649547","7.67238588539981","6.8362480127186","7.41289844329133","9.50166112956811","7.11123037702938","10.7242848447961","10.8353510895884","9.94595837645165","10.0331491712707","10.2702132151151","10.5907626208378","10.1220912031723","10.7811228641172","10.6447808138392","10.581338544211","10.8250954291866","10.7380688124306","9.53165020124406","8.85797305626486","8.99227497613055","9.20720563919589","8.88396282718049","8.25155060061239","8.38791130750414","9.16583416583417","",
"Caribbean small states","CSS","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.35896002236511","12.4462365591398","11.4185110663984","8.25255436206445","11.2558368149422","9.63547713025308","9.90971151728694","8.0392943063352","8.08667053588702","8.15704211930627","","","","","","","","","","","","","","4","3.79271170147689","","","","","","","","6.33151939189773","","",
